Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
3510,FALSE,/Aw4zLO93zRgB2DSGBseRtIkuBeh.jpg,"[18, 10749, 35]",341735,en,The Seagull,"At a picturesque lakeside estate, a love triangle unfolds between the legendary diva Irina, her lover Boris, and the ingénue Nina.",6.931,/6nVjSIUScmDScEEfnc7i0eSBthc.jpg,11-05-18,The Seagull,FALSE,5.5,84,0,1057421,United States of America,Drama,,2020
3511,FALSE,/4uAvw7ZbSagS9S81cOqDcoYXF6n.jpg,"[28, 35, 27]",412758,en,Eat Locals,"In a quiet countryside farmhouse, Britain's vampires gather for their once-every-fifty-years meeting. Others will be joining them too; Sebastian Crockett, an unwitting Essex boy who thinks he's on a promise with sexy cougar Vanessa; and a detachment of Special Forces vampire killers who have bitten off more than they can chew. This is certainly going to be a night to remember... and for some of them it will be their last.",6.928,/xU2UPkvNV87XQlOfekzJ3rsxhuC.jpg,06-04-17,Eat Locals,FALSE,5.2,97,2073816,0,United Kingdom,Action,,2020
3516,FALSE,/lhepU4PTeLlGm8WQytEtH4CRs75.jpg,"[18, 53, 9648]",423611,es,Verónica,"A female Psychologist who has stopped practicing medicine, decides to take the case of Veronica de la Serna, a young woman whose previous therapist has mysteriously disappeared.",6.922,/8WMfFaYKoCtki0mkdqFqIUYB1hC.jpg,14-08-17,Veronica,FALSE,5.9,54,650000,0,Mexico,Drama,,2020
3523,FALSE,/gibelK8BHbR6ldonfgChgUfUgUr.jpg,"[35, 10749]",534039,en,10 Things We Should Do Before We Break Up,"After Abigail, a single mom of two, becomes pregnant following a one-night stand with Ben, the unlikely pair try to make a go of it.",6.916,/hJJaDnmz32da6gUfhTRkaXaZlwk.jpg,05-03-20,10 Things We Should Do Before We Break Up,FALSE,5.3,83,5000000,0,United States of America,Comedy,,2020
3526,FALSE,/p09OicSi8yLRS0xHq41pTijI4O0.jpg,"[36, 18]",587609,ru,Дорогие товарищи!,"When the communist government raises food prices in 1962, the rebellious workers from the small industrial town of Novocherkassk go on strike. The massacre which then ensues is seen through the eyes of a devout party activist.",6.914,/ds7T5PEplJQeKzpLWbIvW9xpHX1.jpg,14-09-20,Dear Comrades!,FALSE,7.5,87,2000000,0,Russia,History,,2020
3535,FALSE,/hrPM6KM36D0NhcEGL9t76tHG2XP.jpg,"[28, 18, 36, 53, 10752]",468362,en,The Angel,"True story of Ashraf Marwan, who was President Nasser's son-in-law and special adviser and confidant to his successor Anwar Sadat - while simultaneously Israeli Intelligence's most precious asset of the 20th century. Based on NYT bestselling book 'The Angel: The Egyptian Spy Who Saved Israel' by Uri Bar-Joseph.",6.904,/d5vBixJD1coOvHvr8N2pbyffxFU.jpg,15-05-18,The Angel,FALSE,6.7,249,12000000,0,United States of America,Action,,2020
3540,FALSE,/29w1pHpc2HgihUfJwJUA5zFNkRT.jpg,[18],438634,ca,Estiu 1993,"After her mother's death, six-year-old Frida is sent to her uncle's family to live with them in the countryside. But Frida finds it hard to forget her mother and adapt to her new life.",6.892,/krdSl7IpDb9c31CXrzA5yfP1oYM.jpg,24-03-17,Summer 1993,FALSE,7.1,149,960000,0,Spain,Drama,,2020
3543,FALSE,/gCAzSgwfQbHasmo0uUhPK9qzYmF.jpg,"[18, 10749]",446132,fr,Gauguin : Voyage de Tahiti,"In 1891, the French painter Paul Gauguin leaves Paris and travels to Tahiti to renew his art as a free man, far from the European artistic conventionalism. On his journey of discovery, he faces solitude and disease, but he also knows the beauty of wild nature and the love of Tehura, a young native girl who becomes his wife and model.",6.891,/3Kqrt14GxiudaphD0wLdiAVfmsm.jpg,20-09-17,Gauguin: Voyage to Tahiti,FALSE,5.6,102,0,3389322,France,Drama,,2020
3544,FALSE,/hbwHeozIhmnI4h3Jj9hMhoVcv4W.jpg,"[10749, 18, 35]",496076,hi,शून्य,"Short in stature but big on love, a bachelor meets two very different women who broaden his horizons and help him find purpose in life.",6.891,/5uLyqwq2swVns28TFPV2zUzBEd7.jpg,21-12-18,Zero,FALSE,5.3,70,26000000,0,India,Romance,,2020
3546,FALSE,/bwDPtZ2UOQqS2L6TPXoNRlCMF5o.jpg,"[35, 18]",475149,zh,大佛普拉斯,"Security guard Pickle and his trash collector friend Belly Button kill time together in night shifts watching the American-educated boss's dash-cam recordings of his various sexual encounters with women. Against the buddies’ will, something horrifying rather than erotic reveals.",6.889,/hUVHENyEicvL25aaC03xnCk0XTs.jpg,13-10-17,The Great Buddha+,FALSE,7.9,63,0,990000,Taiwan,Comedy,,2020
3554,FALSE,/An5y7Uo03yh2rGV8FSNppttBrt6.jpg,[878],421443,en,Teleios,"A deep space mining vessel has been adrift for two years. It is suspected the crew brutally killed each other, but the reason for the bloodbath is unknown. A rescue crew is sent to find if there are any survivors, what happened and why.",6.881,/4jDlmsBB9i8vc10SVxgHfcrjE8t.jpg,06-04-17,Teleios,FALSE,5,72,1000000,0,United States of America,Science Fiction,,2020
3556,FALSE,/smLA40zEDvFMtuGEs5fWlhV6meK.jpg,[99],508466,es,Desenterrando Sad Hill,"Film fans work to restore the set of the climatic graveyard scene from the iconic spaghetti western “The Good, the Bad and the Ugly,” directed by Sergio Leone in 1966.",6.88,/1DgoWzjWlLzN4GuLgrIe2iScTPt.jpg,31-10-17,Sad Hill Unearthed,FALSE,7,87,170000,22834,Spain,Documentary,,2020
3564,FALSE,/xbned4lakrSIpEPK3oBYftSgZvK.jpg,"[35, 18]",547539,fr,Mon bébé,"A working woman, mother a three children, realizes that, when her youngest one is about to go to Canada to continue her education, she will end up out of her most precious goal, being a mother.",6.873,/mYK4DAFJ4PMLXxFyMPwo32xdUGe.jpg,13-03-19,Sweetheart,FALSE,6.5,215,8000000,0,France,Comedy,,2020
3566,FALSE,/2q4De2NH8dUk8jjWNw2IZ7pEcHx.jpg,"[80, 28]",412678,en,Cartels,An elite team of DEA agents are assigned to protect a dangerous drug lord and take refuge in a luxury hotel while they await extraction. They soon find themselves at the center of an ambush as the drug lord's former associates launch an explosive assault on the hotel.,6.871,/2J7jc9VZroyf4rFlyWJ0mIreu2A.jpg,23-01-17,Cartels,FALSE,5.4,43,7000000,37766,Romania,Crime,,2020
3574,FALSE,/3jKGCOAh5bCmAWOWG8Or0MMLQIh.jpg,"[10749, 18]",466708,es,Mariposas Verdes,"Mateo is an intelligent boy who falls in love with Daniel, but when everyone reveals that relationship, Mateo is at a crossroads, and he will have to decide between fighting his adversities or giving up everything, even his life.",6.858,/v32SIwoPWwJQHlUKhrA17CNNeBW.jpg,20-07-17,Green Butterflies,FALSE,7.3,72,0,69609,Colombia,Romance,,2020
3575,FALSE,/mz65vXFtcvQw0zLzmpX3nQqhC02.jpg,"[10751, 35, 10770]",467181,en,Blurt!,"When nice-guy Jeremy Martin puts on mysterious virtual reality glasses at the mall, he suddenly loses his “inside voice” and starts spouting every thought he has out loud. Making matters worse, Jeremy is running for student council president against his classmate Milly, who is full of great ideas to improve the school. Desperate to get back to normal, Jeremy and his sister Victoria must figure out how to convince his brain that he can speak up for himself.",6.858,/q5JErRcwd5BwhftO86U5OzLFpga.jpg,19-02-18,Blurt!,FALSE,7.1,48,3000000,0,United States of America,Family,,2020
3576,FALSE,/yjisfgMwHr4jnSfiLKuMRZ0J0vl.jpg,"[18, 35]",484297,en,Abe,"The Israeli-Jewish side of his family calls him Avram. The Palestinian-Muslim side Ibrahim. His first-generation American agnostic lawyer parents call him Abraham. But the 12-year-old kid from Brooklyn who loves food and cooking, prefers, well, Abe. Just Abe.",6.858,/76p3jexoFjSxTiChHbyDh0FwAun.jpg,24-12-20,Abe,FALSE,7,38,0,28657,United States of America,Drama,,2020
3578,FALSE,/uDvaeQ6jL4gHvUj8CioumPIcvJ3.jpg,"[35, 80, 28]",577990,tr,Organize İşler: Sazan Sarmalı,"Asim Noyan swindles people with his lies and games. Asim Noyan and his gang, who no one else has been able to catch, get into a ruse again.",6.854,/yHVRfj6x7Mr1d8Ew3lysD9SsIX0.jpg,01-02-19,Money Trap,FALSE,5.7,86,0,9831515,Turkey,Comedy,,2020
3579,FALSE,/nXXhswchGwLP13zj5C2f8PA3X3P.jpg,"[27, 18, 14]",661289,en,The Summers of IT: Chapter Two,"This documentary focuses on the actors and their journey over two summers to create the remake to the original IT, by Stephen King. The documentary originally released as bonus material, bundled with IT: Chapter Two.",6.854,/tNyUIYsTLtMql2SvQvvGZvWsd23.jpg,10-12-19,The Summers of IT: Chapter Two,FALSE,7.3,54,79000000,0,United States of America,Horror,,2020
3582,FALSE,/yzBGGiDh4nfzRLXF4cZ955xRBuO.jpg,"[18, 36, 12]",517034,ru,Союз спасения,"Russian troops occupied Paris. Russia became the first power in the world. Now everything seems possible. Young winners, guards officers, are sure that equality and freedom will come - here and now. For this they are ready to sacrifice everything - position, wealth, love, life ... and the country itself.",6.845,/AhxKrNJE0Gt2BPWAOLqRS5Syhu9.jpg,26-12-19,Union of Salvation,FALSE,7,24,15936600,0,Russia,Drama,,2020
3583,FALSE,/gkeZ0OGJhzRYqZcbdyyidItjVC3.jpg,"[53, 28, 80, 18]",506464,pt,O Doutrinador,"Miguel is a federal agent, highly trained and skilled in weapons. After experiencing trauma in his personal life, he sets out on a journey of revenge, assuming the identity of a masked vigilante. The Awakener decides to do justice with his own hands by exterminating corrupt politicians.",6.843,/s9BXI7nQodknf2O9JDe3osSAPCl.jpg,01-11-18,The Awakener,FALSE,6.2,120,3500000,2000000,Brazil,Thriller,,2020
3590,FALSE,/gaPrwXYiUfp6kLjtOHaQc18tudW.jpg,[35],445793,it,Moglie e marito,"Married for ten years, in full crisis, thinking about divorce. But following a failed scientific experiment, they suddenly find one inside the body of the other.",6.833,/4DOI8zRChA2x7tBQowLfintVQ9s.jpg,13-04-17,Husband & Wife,FALSE,6.7,306,0,2839240,Italy,Comedy,,2020
3593,FALSE,/yhSXAOU9vAMbba4TQsOS3IQf0e8.jpg,"[12, 35, 878]",450720,tr,Arif V 216,"After 8 years, Arif's old friend 216 from planet GORA pays a visit to Earth.Together they go on a quest where they'll be visiting 60's.",6.831,/ioHlvY7dlbZQLLmo7CRyy28B6sC.jpg,05-01-18,Arif V 216,FALSE,6.2,153,1705235,3501037,Turkey,Adventure,,2020
3596,FALSE,/tz72Y5pSSBBbTg6I2y2EC51zQi4.jpg,"[99, 10402]",473888,ja,Ryuichi Sakamoto: Coda,"One of the most important artists of our era, Ryuichi Sakamoto has had a prolific career spanning over four decades, from techno-pop stardom to Oscarwinning film composer. The evolution of his music has coincided with his life journeys. Following Fukushima, Sakamoto became an iconic figure in Japan’s social movement against nuclear power. As Sakamoto returns to music following cancer, his haunting awareness of life crises leads to a resounding new masterpiece. RYUICHI SAKAMOTO: CODA is an intimate portrait of both the artist and the man.",6.827,/3HoDechba9wJhTUPOZTwxJBkh1Z.jpg,04-11-17,Ryuichi Sakamoto: Coda,FALSE,7.1,27,0,960212,Japan,Documentary,,2020
3600,FALSE,/p7NZijqGCNJ5XYStVh4FOes0csP.jpg,[35],589976,fr,Joyeuse retraite !,Marilou and Philippe prepare for their future retirement in Portugal. But their daughter separates and a whole procession of solicitations falls on them.,6.822,/7o7a5DMg3dPVVfrLFvGZp40JSQq.jpg,20-11-19,Just Retired,FALSE,5.3,146,0,9796520,France,Comedy,,2020
3607,FALSE,/kZ6kVUlgNieEEL9YE9E35fAPYtH.jpg,"[9648, 12, 53, 27]",468988,ru,Гоголь. Начало,"The year 1829. Nikolay Gogol, a young Third Section clerk, is desperate: his own books seem shallow and mediocre, so he keeps buying entire print runs just to burn them all. He is suffering from violent epileptic seizures and struggles to keep on working. Investigator Yakov Guro accidentally witnesses one such fit and realizes that Gogol's visions contain clues that could help solve actual crimes. Together, Gogol and Guro take on a particularly weird and baffling case that brings them to a small village of Dikanka, where everyone has a huge secret to hide.",6.811,/y6C4VHegPKKDDL3Y460wPvuEYNa.jpg,31-08-17,Gogol. The Beginning,FALSE,6.5,79,0,7939761,Russia,Mystery,,2020
3614,FALSE,/l9X1D06du4AJeKhivJns9W3TRIs.jpg,"[18, 35]",493623,hi,Hichki,Hichki presents a positive and inspiring story about a woman who turns her biggest weakness into her biggest strength.,6.804,/awN7MPVHcubWEqfo7T5jidx3xYY.jpg,23-03-18,Hichki,FALSE,7.6,107,2000000,25629954,India,Drama,,2020
3620,FALSE,/oColwEZ6cHs6stBWxORgXWxGS4i.jpg,[35],487562,it,Natale da chef,"A bizarre group consisting of a refined chef with unusual recipes, an assistant cook with taste disturbances and an improvised pastry chef takes part in a competition between chefs to win the contract for the G7.",6.795,/60psKQ3kOsMladtW7yQw9Zz3NM.jpg,14-12-17,Natale da chef,FALSE,5,154,0,3268233,Italy,Comedy,,2020
3624,FALSE,/rtpDfc1bYmSHLp8VK8xjxkolQY4.jpg,"[18, 878, 53]",340104,en,Lucy in the Sky,Astronaut Lucy Cola returns to Earth after a transcendent experience during a mission to space – and begins to lose touch with reality in a world that now seems too small.,6.791,/ofhOB6EGSBqzGHA0MStMx9zWnML.jpg,20-09-19,Lucy in the Sky,FALSE,5.1,166,0,481707,United States of America,Drama,,2020
3628,FALSE,/x9bnxn4vEPzEdNca79wcZFKuxeg.jpg,[878],457665,en,Alien Invasion: S.U.M.1,"An aggressive race of aliens took over Planet Earth and humanity's at its end, living in giant bunkers below ground. Young Military rookie S.U.M.1 (Iwan Rheon) is sent to the surface to save a group of unprotected survivors.",6.78,/RSEWZD65hUkfl4vwx75DYiVcet.jpg,11-03-17,Alien Invasion: S.U.M.1,FALSE,4.6,59,1000000,0,Germany,Science Fiction,,2020
3638,FALSE,/CEGtCp36ORWISlEwPGDt1GNaGh.jpg,"[28, 80]",401600,hu,A Viszkis,"Between 1993 and 1999, one man robbed 29 financial institutions in Budapest. Banks, post offices and even travel agencies fell victim to his crime spree. The police had no leads and no hope of finding him during his six-year stint. The only clue left behind at the crime scenes was the distinct aroma of whiskey. The media christened him the “Whiskey Bandit”. Never physically harming anyone, many began to eagerly follow his escapades through the media. A Transylvanian immigrant, who also happened to be a goalie for one of the city's largest hockey teams, named Attila Ambrus, was finally identified as the “Whiskey Bandit”. The police had finally captured him... or so they thought.",6.756,/uaL59BF0jcHsvqxx3SSho3ZLAiY.jpg,23-11-17,The Whiskey Bandit,FALSE,6.4,71,4650000,0,Hungary,Action,,2020
3639,FALSE,/mWwZGBEmCTPctPrbqEuBU3pKuQP.jpg,"[10751, 18, 10770]",396289,en,Raising the Bar,"16-year-old Kelly quits an elite gymnastics program and moves to Australia. To help out a new friend and show up an old rival she re-enters competitive gymnastics, she'll have to find a way to move forward while making amends with her past.",6.756,/4PmeOpZK9Qvnsuo02TqBO1wHecR.jpg,09-03-17,Raising the Bar,FALSE,6.5,144,600000,0,Australia,Family,,2020
3643,FALSE,/4y8hoQAveC7dVwAAsJJ78Y89lh9.jpg,"[10751, 35]",605735,fr,10 jours sans maman,"Antoine is the Head of HR of a big company. Managing people is his thing, so when his overwhelmed wife suddenly decides to go on holiday and leave him with the responsibility of the house and their four kids, he knows it will be a piece of cake for him. But Antoine has drastically underestimated the mess that four mischievous kids can cause...",6.751,/xEbSztKAAwIljX8A537HeZDKXUS.jpg,19-02-20,10 Days Without Mum,FALSE,6.1,226,0,9305412,France,Family,,2020
3653,FALSE,/avI9QVbDi6HW2LaliXsNBVSc5qm.jpg,[99],566213,mk,Медена земја,"When nomadic beekeepers break Honeyland’s basic rule (take half of the honey, but leave half to the bees), the last female beehunter in Europe must save the bees and restore natural balance.",6.742,/3IxGhQEzLWOxkZlcNMAIiYlOT8D.jpg,26-07-19,Honeyland,FALSE,7.9,220,0,1133735,Macedonia,Documentary,,2020
3655,FALSE,/nLDznZbtOaQULLwYiEvr1oejL7E.jpg,"[53, 27]",401732,en,Delirium,"A group of young men dare a classmate to reach the porch of a legendary old house, said to be haunted by the thirteen victims of a family massacre. In hopes of making a viral video they arm him with a video camera to prove he was there or to capture him fleeing in terror before even reaching the house, as others have. When he doesn't return, the guys must go in to get him. Inside they discover the truth about the house, the fate of their friend and their own fate as well.",6.739,/iwYkzVCE5pfxxxCnkzx9dgci9s.jpg,19-01-18,Delirium,FALSE,4.8,40,1000000,0,United States of America,Thriller,,2020
3656,FALSE,/gZbPevGesqHLzpzUBnEq5uLO7gT.jpg,[35],592336,it,Ma cosa ci dice il cervello,"Paola, a modern woman used to the hardships of modern life, takes her chance to make things right for herself.",6.736,/bvkz0vDtvE18G3OzKEWk1Cpimjk.jpg,18-04-19,Don't Stop Me Now,FALSE,6.3,331,8000000,5000000,Italy,Comedy,,2020
3661,FALSE,/yi85XTzmRTTQJaG8B5XPtkKrITe.jpg,"[16, 12, 28]",422347,ja,デジモンアドベンチャー tri. 第4章「喪失」,"Upon arriving at the Digital World after the ""reboot"", the digidestined are hunted by a new villain. Meanwhile, Sora is troubled by her partner digimon's indifference towards her.",6.724,/rbTOYEesS4pLLMUuja5V8cAzTrx.jpg,25-02-17,Digimon Adventure tri. Part 4: Loss,FALSE,6.8,39,0,59114,Japan,Animation,,2020
3664,FALSE,/d0RcB8qzsNWu9XWtDO51rgIoyq5.jpg,[53],470897,en,Strange but True,A woman surprises the family of her deceased boyfriend by telling them she's pregnant with his child.,6.72,/uImgUgcjzczbDixvoDQ0Tqrg2lj.jpg,17-10-19,Strange but True,FALSE,5.9,133,0,343038,Canada,Thriller,,2020
3666,FALSE,/6Zw3WVdF8mpD9pyBLzApcOIDFTN.jpg,[18],606952,it,La dea fortuna,"Alessandro and Arturo have been together for over 15 years and, despite the feeling they still have for each other, their relationship is now at crisis. When Alessandro’s best friend, out of the blue, asks them to take care of her two kids for a few days, something changes in their daily routine and love will drive them to a crazy and unexpected turn in their life.",6.719,/j8ArEpu81pYN77zMcodSPvH3S0J.jpg,19-12-19,The Goddess of Fortune,FALSE,7.2,449,4000000,8277796,Italy,Drama,,2020
3669,FALSE,/sVIlaD2hj4PTwgigGMyptzWZrfO.jpg,"[18, 16]",453364,fa,تهران تابو,"The lives of three strong-willed women and a young musician cross paths in Tehran’s schizophrenic society where sex, adultery, corruption, prostitution and drugs coexist with strict religious law. In this bustling modern metropolis, avoiding prohibition has become an everyday sport and breaking taboos can be a means of personal emancipation.",6.715,/zVXUv7Mv24JBcIOkTJ0ccfQa9jm.jpg,04-10-17,Tehran Taboo,FALSE,7.1,69,0,349886,Germany,Drama,,2020
3677,FALSE,/bIdKiSavNYvftOKsl5nSKxFkcip.jpg,"[18, 10749]",371447,en,Lovesong,"Neglected by her husband, Sarah embarks on an impromptu road trip with her young daughter and her best friend, Mindy. Along the way, the dynamic between the two friends intensifies before circumstances force them apart. Years later, Sarah attempts to rebuild their intimate connection in the days before Mindy’s wedding.",6.704,/43yEeZbFeFOah9mZWIIJe57STKS.jpg,17-02-17,Lovesong,FALSE,5.7,167,0,6700,United States of America,Drama,,2020
3678,FALSE,/hzjJR0lsi0irw1n8qEZt5sTMt8E.jpg,[18],475242,it,La musica del silenzio,"Born with a serious eye condition that eventually leads to his blindness, Bocelli nevertheless rises above the challenges, driven by great ambitions towards his passion. The silent pursuit of his daily mission continues.",6.7,/btoHPtkDOEkHC27UpSpqzPXVT22.jpg,18-09-17,The Music of Silence,FALSE,7.2,74,0,338778,United States of America,Drama,,2020
3682,FALSE,/s0h0e7rMlnyKmsb630z35AeaAer.jpg,"[18, 35]",433503,en,The House of Tomorrow,"The film tells futurist, architect, and inventor R. Buckminster Fuller's incredible story through two teens hoping to get laid, become punk gods, and survive high school.",6.693,/5D9mvVo7nJ7YYZXoNKQiABYAR55.jpg,20-04-17,The House of Tomorrow,FALSE,7.1,69,0,35821,United States of America,Drama,,2020
3684,FALSE,/n4rFcYDIx3NfLm8zwnEeufs7V5V.jpg,[99],618363,ro,Colectiv,"In the aftermath of a tragic fire in a Romanian club, burn victims begin dying in hospitals from wounds that were not life threatening.  A team of investigative journalists move into action uncovering the mass corruption of the health system and of the state institutions. Collective follows journalists, whistle blowers, and authorities alike. An immersive and uncompromising look into a dysfunctional system, exposing corruption, propaganda, and manipulation that nowadays affect not only Romania, but societies around the world.",6.687,/oR93n0CAn2GznyHDFSRTp0J1t8c.jpg,13-02-19,Collective,FALSE,7.6,115,0,86883,Germany,Documentary,,2020
3693,FALSE,/9wLrw9AvbNFrne0eplerULz65Qr.jpg,"[12, 35]",437316,fr,Les Aventures de Spirou et Fantasio,"When Spirou, supposedly a groom in a Palace, meets Fantasio, reporter scupper, everything starts very hard … and rather badly!",6.675,/etvxFMkSvAWtbaCwEwpWcyGK6JZ.jpg,21-02-18,Spirou & Fantasio's Big Adventures,FALSE,4.5,114,0,1894378,France,Adventure,,2020
3694,FALSE,/5dbRgLb4IBEQArCxBp7Dw7sYsOC.jpg,"[10751, 16, 14]",708352,en,The Academy of Magic,"Aura is gifted with magical abilities; she and her friends have many exciting adventures at the academy, but soon Aura learns that the school hatches many dark secrets that she must uncover. Will she be able to unveil the truth?",6.673,/9B10tJ9LrvzcYaMQdx6yyovszzN.jpg,07-12-20,The Academy of Magic,FALSE,7.3,42,12000000,0,United States of America,Family,,2020
3695,FALSE,/riaEAK98VmaHmK8VeHyrxlTCWdO.jpg,"[53, 27]",463022,en,The Super,A man becomes the superintendent of a large New York City apartment building where people mysteriously go missing.,6.671,/mDBehHmeelcJm53shZto74BTFjA.jpg,08-11-18,The Super,FALSE,5.2,126,2300000,0,United States of America,Thriller,,2020
3703,FALSE,/voFUDCuXSGiZvV0esx6uQqWBH8h.jpg,"[80, 53]",433499,en,Finding Steve McQueen,"In 1972, a gang of close-knit thieves from Youngstown, Ohio attempt to steal $30 million in illegal contributions. Based on the true story of the biggest bank heist in US history.",6.657,/uhmNHWTVniHHYKTsWSvSir19K1z.jpg,15-03-19,Finding Steve McQueen,FALSE,6.3,88,7000000,0,United States of America,Crime,,2020
3705,FALSE,/19vTfircuojU00I6xtRdy3DrF1e.jpg,[35],620683,pt,Minha Mãe é uma Peça 3: O Filme,Dona Hermínia will have to rediscover and reinvent herself because her children are forming new families. This supermom will have to deal with a new life scenario: Marcelina is pregnant and Juliano is getting married.,6.654,/zw77BFPGJ73Lig8GwRzYj1XHq53.jpg,26-12-19,My Mom is a Character 3,FALSE,8.2,432,2000000,39273021,Brazil,Comedy,,2020
3707,FALSE,/984bqrN5ni3fMzPRcDmk3BKiD2T.jpg,[35],640923,it,Figli,"Sara and Nicola are expecting their second son. Through the late Mattia Torre's sharp look, all the joys and sorrows of being a parent in the modern day Italy are unraveled in an absolutely brilliant and witty way.",6.651,/w5hEwTG2P9YKn0SYpaxjeLei28h.jpg,23-01-20,Kidz,FALSE,5.9,334,0,3700000,Italy,Comedy,,2020
3722,FALSE,/uxAMBKITv0YRttbPPTybEcL9Vd8.jpg,"[35, 18, 10749]",441906,hi,जब हैरी मेट सेजल,"Haunted by the memories of home he once knew, a middle-aged tour guide unconsciously embarks on a journey to find self.",6.63,/rWX9ZPcKH6qId169zm8GdFlRTdy.jpg,04-08-17,Jab Harry Met Sejal,FALSE,6.5,152,16600000,0,India,Comedy,,2020
3724,FALSE,/aWWJ8YrqVTLQIwkplhdT5Gj8alo.jpg,[18],437036,es,El autor,"Álvaro, a man obsessed with the idea of writing what he brands as “high literature,” manipulates the lives and feelings of the people around him to write about the consequences caused by his devious acts.",6.626,/bwLvSiKT3pQS5ZTGFH6A5QKtY6Z.jpg,17-11-17,The Motive,FALSE,6.2,237,2691410,0,Mexico,Drama,,2020
3735,FALSE,/dQgqxHUdcNSmhiM4zebekZnnUII.jpg,"[18, 35]",348672,sv,Om det oändliga,"A reflection on human life in all its beauty and cruelty, its splendor and banality, guided by a Scheherazade-esque narrator. Inconsequential moments have the same significance as historical events. Simultaneously an ode and a lament, presents a kaleidoscope of all that is eternally human, an infinite story of the vulnerability of existence.",6.602,/fRIBlFJiMNm7DkphQgcHgDS2Pvx.jpg,15-11-19,About Endlessness,FALSE,6.4,126,4700000,18666,France,Drama,,2020
3747,FALSE,/P8lHzffKw97XQDwq8iRFqJgCgS.jpg,"[10751, 12]",659943,fr,Poly,The adventures of Shetland pony Poly in the South of France.,6.587,/n2v7Uqe9wjguBjDtOX9sbA1OSMh.jpg,10-06-20,Poly,FALSE,6,34,0,5236154,France,Family,,2020
3748,FALSE,/s3Mwtw1MtILMYIu5749DjCEOdgt.jpg,"[28, 18, 10752]",618326,fr,Sœurs d'armes,"Kenza and Yaël are two young French women who go to Syria to fight alongside the Kurdish forces. There they meet Zara, a Yezidi survivor. Born in different cultures but deeply united, the women-fighters heal their past wounds and discover their present strength, especially the fear they inspire in their opponents. The three young women soon bound together and become true sisters-in-arms.",6.586,/37O2c75obn0ThDcAkkfB0fTwpL6.jpg,09-10-19,Sisters in Arms,FALSE,7.3,116,5600000,540482,Belgium,Action,,2020
3761,FALSE,/a8RmKtsNNmQf0ZZsVuvoPMOK5O2.jpg,[35],515820,fr,Mon Ket,"Dany, the king of petty thefts, did not wait until the end of his prison sentence to reunite with his 13-year-old son Sullivan. The only thing he now needs is a job and an apartment to regain custody of his son.",6.559,/ePxeIwodTq2ZNxnmFr6K2YGv2FY.jpg,30-05-18,Dany,FALSE,5.3,139,6861490,2080679,Belgium,Comedy,,2020
3770,FALSE,/bPywnckmJN4DZB4Z2VBd48bZcci.jpg,"[53, 18, 9648]",493675,en,Profile,"Looking to investigate recruitment techniques of ISIS to lure women into Syria, a journalist creates a Facebook profile of a Muslim convert. When an ISIS recruiter contacts her online character, she experiences the process first hand.",6.552,/apKXKaOB6aaojKJcrkOaIpF91jQ.jpg,17-02-18,Profile,FALSE,7.2,83,0,1763278,Cyprus,Thriller,,2020
3771,FALSE,/g0CkmVYQzGcquK5Y2Uo62UrUjbu.jpg,"[28, 80, 53]",445224,zh,非凡任务,An undercover police officer attempts to take down a drug trafficking syndicate from the inside.,6.55,/sMRVJ41dihj4pIpJ4UbArK1IXrg.jpg,31-03-17,Extraordinary Mission,FALSE,6.6,27,250000,0,China,Action,,2020
3785,FALSE,/tqawzOvbpiFzd4koL0Uo8NEXaDW.jpg,"[14, 10751]",576026,ru,Домовой,"In an ordinary Moscow there is an unusual House — with a strange apartment in which not a single resident has stayed for long. And as soon as an independent mother and her lovely 8-year-old daughter moved there, the new residents find out that their living space is not that ordinary, and that the real House Elf lives there. But the House Elf has long been offended by the whole human race and would do all imaginable filth in order to remain alone in the ill-fated apartment.",6.535,/amn6ZxnazHGZAONxVVfra08L40M.jpg,11-04-19,The House Elf,FALSE,7.6,57,2310000,0,Russia,Fantasy,,2020
3789,FALSE,/oAXUUA1LggI5LsAoxrL59XVwj6v.jpg,"[36, 18]",497835,it,Il peccato,The life of Michelangelo Buonarroti.,6.532,/A1AoTiokDbsyrsGBCGVvPWq5pJp.jpg,14-11-19,Sin,FALSE,6.1,60,15000000,1047676,Italy,History,,2020
3791,FALSE,/yhp0XL2qzloIXMELePuGgkbinIT.jpg,[18],442811,es,La enfermedad del domingo,"Annabel is a successful businesswoman with a wealthy husband. At a reception in her villa she meets a woman, a member of the catering staff who has been hired for the evening. This woman is none other than her own daughter Chiara, whom she had left over thirty years ago. Chiara was just eight years old at the time. She now approaches her mother with an unusual request: to spend ten days together with her.",6.527,/AqSYUeWKo7CfJqJh8uIzpeTuXqo.jpg,23-02-18,Sunday's Illness,FALSE,6.7,95,105000,0,Spain,Drama,,2020
3793,FALSE,/2S0J4PWNY95uLodCAfY7rhAVKla.jpg,"[36, 10752, 18]",644613,kk,Томирис,"This is the story of the life of the great queen of the steppe - legendary Tomiris. She is destined to become a skillful warrior, survive the loss of close people and unite the Scythian/Saka tribes under her authority.",6.524,/kQXOuv1niPY5LWErXZoEOGWcZJd.jpg,01-10-19,The Legend of Tomiris,FALSE,7,98,6500000,0,Kazakhstan,History,,2020
