,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,budget ,revenue,Country,Genre
166,FALSE,/xfZ2u86Tui0aTKcPYcKGStzxWZv.jpg,28,283984,ja,åŠ‡å ´ç‰ˆã€ŒFate/stay night [Heavenâ€™s Feel]ã€â… .presage flower,"Shiro Emiya is a young magus who attends Homurahara Academy in Fuyuki City. One day after cleaning the Archery Dojo in his school, he catches a glimpse of a fight between superhuman beings, and he gets involved in the Holy Grail War, a ritual where magi called Masters fight each other with their Servants to win the Holy Grail. Shiro joins the battle to stop an evildoer from winning the Grail and to save innocent people, but everything goes wrong when a mysterious ""Shadow"" begins to indiscriminately kill people in Fuyuki...",24.688,/kVQCB189nshK97OKnJB3osOCdM7.jpg,43022,Fate/stay night: Heaven's Feel I. Presage Flower,FALSE,7.6,168,80519.32562,22186.49463,Japanese,Action
167,FALSE,/aJn9XeesqsrSLKcHfHP4u5985hn.jpg,12,283995,en,Guardians of the Galaxy Vol. 2,The Guardians must fight to keep their newfound family together as they unravel the mysteries of Peter Quill's true parentage.,126.15,/y4MBh0EjBlMuOzv9axM4qJlmhzz.jpg,42844,Guardians of the Galaxy Vol. 2,FALSE,7.6,18981,46712.95128,172.3836913,English,Adventure
168,FALSE,/kaIfm5ryEOwYg8mLbq8HkPuM1Fo.jpg,28,284053,en,Thor: Ragnarok,"Thor is imprisoned on the other side of the universe and finds himself in a race against time to get back to Asgard to stop Ragnarok, the destruction of his home-world and the end of Asgardian civilization, at the hands of a powerful new threat, the ruthless Hela.",85.912,/rzRwTcFvttcN1ZpX2xv4j3tSdJu.jpg,43032,Thor: Ragnarok,FALSE,7.6,18468,89645.83791,66131.24213,English,Action
169,FALSE,/3uQh2dqjr0aNQg6dAKtdubJCkOZ.jpg,35,306943,en,The Outcasts,"After falling victim to a humiliating prank by the high school Queen Bee, best friends and world-class geeks, Mindy and Jodi, decide to get their revenge by uniting the outcasts of the school against her and her circle of friends.",10.688,/44jotbmLRwHSIcd4wVAYCVmli8D.jpg,42839,The Outcasts,FALSE,6.2,465,87653.06032,3784.778267,English,Comedy
170,FALSE,/nVodCGKYLpqNC8YwQAbivKlWCgZ.jpg,28,293167,en,Kong: Skull Island,"Explore the mysterious and dangerous home of the king of the apes as a team of explorers ventures deep inside the treacherous, primordial island.",61.745,/r2517Vz9EhDhj88qwbDVj8DCRZN.jpg,42802,Kong: Skull Island,FALSE,6.5,9220,79728.73568,36856.95789,English,Action
171,FALSE,/6fwuBSN56KtiHH19bLRIxGtfpC5.jpg,18,293768,en,Kidnap,A mother (in her Minivan) stops at nothing to recover her kidnapped son.,21.337,/fwdOX3PEZlOLXr9SMpgRnSmTVFp.jpg,42902,Kidnap,FALSE,6.2,1150,24622.08518,13553.47473,English,Drama
172,FALSE,/1Vt0vVRdit9Hi72ahBYvtwj7sxy.jpg,10751,280958,ta,à®•à®³à®µà®¾à®Ÿà®¿à®¯ à®ªà¯Šà®´à¯à®¤à¯à®•à®³à¯,The unexpected meeting of two ex-lovers after a long time affect the equation of their respective families,0.645,/hEJlE0RpaCuToHbmGt6wQzmV5jJ.jpg,43098,Kalavaadiya Pozhuthugal,FALSE,5,1,98350.7818,49128.21397,Tamil,Family
173,FALSE,,28,280489,en,Mettle of Honor,"When a gang of kidnappers takes their young hostage to an abandoned building to await a $100 million ransom, a homeless Vietnam vet who lives in the building becomes her only hope for salvation.",0.6,,43040,Mettle of Honor,FALSE,0,2,84887.21197,7344.288106,English,Action
174,FALSE,/6nadkwB1izwEQ0uXrsRDV4iEz3H.jpg,35,298037,en,McDick,When the world's worst cop is fired he becomes the world's worst private detective. For reasons unknown he finds himself the target of every criminal in town. He must overcome his incompetence and several character defects to solve the case and save his life.,2.11,/lMc80nvQPsggiyzq3c7tOEuECf5.jpg,43015,McDick,FALSE,8,5,67221.45042,26941.80076,English,Comedy
175,FALSE,/mSxcV9hHUwtjLWBRQRO8qtGE0C0.jpg,16,300375,en,Borley Rectory,"An animated documentary chronicling famed paranormal investigator Harry Priceâ€™s research at Borley Rectory, renowned as the â€˜most haunted house in Englandâ€™.",2.479,/486FoDLYeLF3WiTHxTlcnn3VGQv.jpg,42892,Borley Rectory,FALSE,5.3,9,48194.48697,37763.87504,English,Animation
176,FALSE,/bCgWh5ZG9ZrFlxcCLty6w4JMQwX.jpg,18,291188,en,Austin Found,A woman who is fed up with her mundane lifestyle hatches a scheme to make her family instant celebrities by having her ex-boyfriend kidnap her 11-year-old daughter for a month.,3.228,/mQrwpYJ7qsAb0rjIoD117aaJPfI.jpg,42923,Austin Found,FALSE,6.5,11,15426.17868,59659.36839,English,Drama
177,FALSE,/76rh9uQWW0LmdCGe8kMwDbSbLB9.jpg,28,291276,en,Unlocked,"After failing to apprehend the terrorist behind a Paris attack that claimed dozens of lives, CIA agent Alice Racine is forced to live in London as a caseworker. Her mentor unexpectedly calls her back into action when the CIA discovers that another attack is imminent. Alice soon learns that the classified information she's uncovered has been compromised...",18.343,/fBDLdEraxCBKGmOPb6pJPYiDQh1.jpg,42852,Unlocked,FALSE,6.2,926,17873.21815,9839.897969,English,Action
178,FALSE,,80,301526,en,Godzone,"Two friends try to re-unite by going on a road-trip to the forests and mountains. Their attempt to reconcile does not go easy due to the secrets they hold, and a shocking revelation ends their journey.",0.629,/eQO3RJFyaDW5WbKyzeupBshbXs1.jpg,43077,Godzone,FALSE,0,1,35986.38732,37324.15883,English,Crime
179,FALSE,/eQ3lE3R8VoYZ0XRqQWwuyMBkDEn.jpg,28,302150,en,The Hunter's Prayer,An assassin forges an unlikely partnership with one of his targets: a woman seeking revenge for the murder of her family.,18.298,/d5MEdS2Q1HpZyqaRZ54VrzHfq4G.jpg,42894,The Hunter's Prayer,FALSE,5.7,326,37753.01956,81988.64584,English,Action
180,FALSE,,,504180,en,Animal Moribus,A friendly couple and some punks are traveling through a mysterious route without knowing that a hideous humanoid creature is lurking.,0.6,/aWbJbKmltmTupbOX7wiY6Arfh1A.jpg,42978,Animal Moribus,FALSE,0,0,13956.71625,97296.10493,English,
181,FALSE,,18,504183,en,Clean Sweep,"Two hitmen, Ray and Mick, are ordered to kill a man who has wronged their boss. The pair soon find out that the man they are after is more than he appears to be.",0.6,/oWxQsnGEaSodY0Q5eTL6a6oTsE5.jpg,42845,Clean Sweep,FALSE,0,0,14908.26343,77576.48898,English,Drama
182,FALSE,/i41uKiIwt3v4Fk6RjMTcHwHAWb1.jpg,18,504202,en,Dogwatch,A security guard working the night shift at a strange apartment complex begins to discover that all is not as it seems.,0.6,/nZphYa3ESAthJNDTWMR7afztmfy.jpg,43069,Dogwatch,FALSE,8,1,37820.6207,50740.86134,English,Drama
183,FALSE,,99,504237,en,Alexithymia,What's it like to feel no emotion?,0.6,/qGYFS17yMSDDFK3qAL2HzvrnUDn.jpg,43061,Alexithymia,FALSE,8,1,99829.17015,44026.7881,English,Documentary
184,FALSE,,,504242,en,Carol's Last Chance,A soon-to-be father spends what may be a final night of freedom out on the town with his longtime friends.,0.6,/b9N8T3KPiQ4uDay9uke9AXDAx1L.jpg,42934,Carol's Last Chance,FALSE,0,0,51127.84337,79757.2038,English,
185,FALSE,/jFbbYRDgEygLGCAFYAN1xFDVwUY.jpg,99,504249,en,The Strange Name Movie,"How do perfectly ordinary, normal people cope with the extraordinary challenge of an embarrassing, provocative, famous or unbelievable name? This documentary examines the phenomena of ""strange names.""",1.387,/avjcymVAjoLyJUwn6f9FDSA4HlU.jpg,43081,The Strange Name Movie,FALSE,6.3,6,10657.99978,28868.69888,English,Documentary
186,FALSE,/lrrcAu02W0PeoUqc2n4LaJoKp7D.jpg,18,504275,fr,La soif de vivre,"Lisa, a mother of two, is gradually being consumed by her alcoholism while her husband Vincent is busy with his career and underestimates the gravity of the situation, simply avoiding the subject.",2.642,/tkiq6ShtCx9iwPUDxrs4lXpUAHj.jpg,42770,Thirst for Life,FALSE,7.4,8,81920.73447,8010.896557,French,Drama
187,FALSE,,99,504287,ru,ÐœÐ¸ÑÑ Ð¡Ð¡Ð¡Ð  2017,"In 2017, for the fifth time in London, a beauty contest was held among immigrant girls from the former republics of the Soviet Union-MISS USSR Great Britain. For six months, overcoming rivalry, political pressure, misunderstanding of society and relatives, the girls were preparing for the most glamorous show in the Russian - speaking community of the UK-the final of the competition. And all this to win the title of the most beautiful girl in the country, which is not.",0.6,,43070,MISS USSR 2017,FALSE,0,0,80957.01019,1759.271586,Russian,Documentary
188,FALSE,/49R3cDL1JsVyenR18iFi3pp1y7m.jpg,35,504290,en,Intercourse,"A couple wakes up in bed together; they start making out and he wants to take things further, but sheâ€™s not in the mood. A passing joke about paying for her to change her mind turns serious and afterwards, they have a hard time coming to terms with how this has changed their relationship.",1.516,/z1HT0Z13qFliM8FGyYwFwIElNeu.jpg,43034,Intercourse,FALSE,6,10,8641.448034,73474.92547,English,Comedy
189,FALSE,,18,503701,en,Highheels: Kodawari ga unda otogibanashi,"In a distant future, humans make the switch to android life. They abolish 'flaws' such as complicated human needs and traits such as the ability to possess and express emotion. However, a system glitch causes 'desire' to resurface in some, including Kai (Rinko Kikuchi; Pacific Rim, Babel), an android shoe-maker. Kai begins to feel an obsession with her craft, like what human beings used to have. One day, an android customer orders Kai to create a special pair of heels. Shut in the atelier, Kai remakes the shoes over and over again until it's perfect. When the customer returns, Kai finds out that one shoe doesn't quite fit. But just as Kai promised to put more work into the pair of shoes, another customer comes to demand her own special pair too.",0.878,/un8XnKNBx5PR6aIKhziOL2vqcxm.jpg,42910,Highheels: Kodawari ga unda otogibanashi,FALSE,4,1,72922.92384,41923.71749,English,Drama
190,FALSE,,99,503712,en,Born in Deir Yassin,"The evolution of the village of Deir Yassin, which was conquered in a highly controversial and pivotal battle in 1948, and which turned into the government-owned psychiatric hospital in 1951. (IMDb)",0.6,/hUKJ77yq3FXJhLkiUpPNIYPbYW6.jpg,43047,Born in Deir Yassin,FALSE,6.3,3,25372.07436,44717.81549,English,Documentary
191,FALSE,/tLAYqqrkaQzi6JgaSLJvfTwil1J.jpg,99,503718,en,T2: Reprogramming The Terminator,"This retrospective documentary focuses on the cast and crew reminiscing about the making of the film and its legacy. It features new interviews James Cameron, William Wisher, Arnold Schwarzenegger, Robert Patrick, Joe Morton, Edward Furlong, Brad Fiedel, Mario Kassar, Stephanie Austin, Adam Greenberg and Dennis Muren.",4.058,/vQUbuyFslWuRfCd44uaba9Qf0ev.jpg,43062,T2: Reprogramming The Terminator,FALSE,7.9,10,41059.98047,87040.61697,English,Documentary
192,FALSE,/69p5Xh8bMajIiA39pAdisJcaleR.jpg,16,503720,ca,Woody & Woody,"One night in New York, a young Woody Allen meets an old Woody Allen having a drink in a bar. Briefly amazed by this impossible situation, they immediately begin to talk about love, sex, religion and death.",0.6,/aRqHt5IcGVcovndjRxbPPZgY1Ag.jpg,42864,Woody & Woody,FALSE,8,1,894.908244,54221.4154,"Catalan, Valencian",Animation
193,FALSE,,99,503746,de,Heimweh,After 21 years I return to my city of birth in order to find out what would have occured to my family if we hadn't fled the war.,0.6,,42962,Nostalgia,FALSE,0,0,40527.43652,79803.08271,German,Documentary
194,FALSE,,99,503777,pt,Reginaldo Rossi: Meu Grande Amor,,1.159,/cHYZaaGfh7u0yKBfeaxNayiZ2Fe.jpg,43079,Reginaldo Rossi: Meu Grande Amor,FALSE,9.8,2,97015.4184,38274.30581,Portuguese,Documentary
195,FALSE,,35,503806,fr,Ahmed Sylla: la force comique,,0.6,/owAMDSRgcO9lJVH6GAMpysRGsj6.jpg,43072,Ahmed Sylla: la force comique,FALSE,0,0,12528.80589,51215.13812,French,Comedy
196,FALSE,,99,503809,en,Girl Fact,"In the east of the Democratic Republic of the Congo, rape has been used as a weapon of war for more than 15 years. Martha writes a teenage girlâ€™s guide to surviving sex slavery.",0.6,/lsqptUwg91l7iu2kd70ubuE0Cu8.jpg,42854,Girl Fact,FALSE,4,1,72548.21851,36108.41342,English,Documentary
197,FALSE,/sB9g0756dSWYiBu47fh9dvKjOup.jpg,35,421833,en,Brave New Jersey,"A comedy that tells the story of a small New Jersey town on the night of Orson Welles' famed 1938 War of the Worlds radio broadcast, which led millions of listeners to believe the U.S. was being invaded by Martians.",2.345,/rCDTWX51Xk4yUJOpOd6niIUdptG.jpg,42951,Brave New Jersey,FALSE,4.9,14,42677.65447,1770.627855,English,Comedy
198,FALSE,/uPcAiL3uTupnUOcqeSabnlBdfvu.jpg,53,421879,en,Beach House,"Emma's quiet beach retreat takes an unsettling turn with the arrival of an enigmatic artist out of her mother's past. He challenges, enthralls, and frightens her, as she comes to suspect him of a terrible crime.",3.925,/nYz6aON2AvKXZNZAnI0pAiV0ZeX.jpg,43028,Beach House,FALSE,5.6,8,75852.58796,99669.08926,English,Thriller
199,FALSE,/l0YuipTOrOwjiys2Xsdjn6ybsoR.jpg,35,421883,es,Mala junta,A rebellious young man nicknamed Tano and a shy Mapuche boy named Cheo bond together by facing the violence and prejudice they carry during their complicated adolescence.,1.953,/jvqR71EvySFXJ3gcZakJEjLz3wv.jpg,42866,Bad Influence,FALSE,6.2,13,50142.46726,66341.15312,"Spanish, Castilian",Comedy
200,FALSE,/vxRmrWb68HDGzSr08rDxWNK1WcL.jpg,18,333384,en,Lowriders,"A young street artist in East Los Angeles is caught between his father's obsession with lowrider car culture, his ex-felon brother and his need for self-expression.",7.734,/mafycJVTwbsArAycD9yv1KzeAxH.jpg,42853,Lowriders,FALSE,6.7,87,7248.493671,41803.12602,English,Drama
201,FALSE,/AaABt75ZzfMGrscUR2seabz4PEX.jpg,28,297762,en,Wonder Woman,An Amazon princess comes to the world of Man in the grips of the First World War to confront the forces of evil and bring an end to human conflict.,70.038,/lTAmu88GzRysbbA85ib2KB1jLGg.jpg,42885,Wonder Woman,FALSE,7.2,18163,84389.19061,30627.44264,English,Action
202,FALSE,/lAj5vB0r5pu9SqB1Eu0XJQ7fnhT.jpg,18,301372,en,Voice from the Stone,Verena is a nurse who arrives at an old mansion in Italy to help a young boy who has fallen silent since the sudden passing of his mother.,12.817,/6pJseCfsd90nA26Jz1HTSuyRzGz.jpg,42853,Voice from the Stone,FALSE,5.6,420,65780.36262,46101.86584,English,Drama
203,FALSE,/pSvctlyfb7Rfd3Z08KRlPijQQPV.jpg,18,308149,en,The Beautiful Ones,A retelling of Romeo and Juliet set within the Los Angeles underworld.,3.571,/kjy1obH5Oy1IsjTViYVJDQufeZP.jpg,42930,The Beautiful Ones,FALSE,6.9,6,18119.87806,46415.92874,English,Drama
204,FALSE,/A1h8T4gIVwQFomMUaMF7Yah7K9R.jpg,28,348389,en,Stratton,A British Special Boat Service commando tracks down an international terrorist cell.,10.486,/mibBHS9mVV2z5rdeFdOkH94Sw1c.jpg,42922,Stratton,FALSE,5,187,6516.663372,12558.94021,English,Action
205,FALSE,/2yQR9uPhpWKLsMQDg070iNpFTwK.jpg,35,348391,en,Speech & Debate,"Frustrated by the hypocrisy they see in their parents, teachers, and the entire school board, an unlikely trio set out to find a common truth and make their voices heard as they revive a defunct school club and take on the world.",7.154,/566T3mHSAxCgWiUmH88Mv7P1tcb.jpg,42832,Speech & Debate,FALSE,5.9,80,35418.49677,20862.95013,English,Comedy
206,FALSE,/5HoPEjUhVIqf1x4xMTdjwnAKSuV.jpg,18,287904,en,The Last Face,"Miguel, a heroic Spanish doctor, puts himself in harm's way to deliver medical treatment to the victims of military uprisings in Africa.",8.22,/egOM3BJgA44fR6YdiQJD51iQ4On.jpg,42746,The Last Face,FALSE,5.6,173,81193.78995,37985.86353,English,Drama
207,FALSE,/xz9M8ex2jh7y9aT8Fr8JkIhrWXh.jpg,27,289708,en,Cute Little Buggers,From the Director of 'DEADTIME' and 'Crying Wolf' comes Cute Little Buggers! Will you let them take our women? It's Gremlins meets Hot Fuzz set in the English countryside. When hostile aliens crash land on local farmland the villagers at the summer ball get suspicious when young women start going missing. The villagers soon band together around our hero Melchoir to fend off the invaders and bring back peace to the sleepy English countryside! B-movie laughs in this creature feature from Director Tony Jopia.,4.872,/A7cP05erl3WAzJPbVq6FsQcaVKI.jpg,42776,Cute Little Buggers,FALSE,5.3,10,89079.00075,73986.86454,English,Horror
208,FALSE,/g3hni0i9iAQ13jDGOFWavJFlojc.jpg,28,341013,en,Atomic Blonde,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,29.404,/kV9R5h0Yct1kR8Hf8sJ1nX0Vz4x.jpg,42942,Atomic Blonde,FALSE,6.4,5584,46605.38961,77919.03651,English,Action
209,FALSE,/jK9Lpsw6BasG6g8VhRRT7ET7VCC.jpg,28,341050,en,Convergence,"Detective Ben Walls finds himself in a modern day Dante world, passing back and forth between the present and the future. Surrounded by the residents seeking redemption, Ben is left with the task to find a way out.",3.199,/8pvkDjFOcnNwSzLRofXX5G03wzh.jpg,42771,Convergence,FALSE,4.5,16,70145.3826,89507.67519,English,Action
210,FALSE,,99,341090,en,Who Are You People?,"Documentary that explores the making of Close Encounters of the Third Kind in Mobile, Alabama from May 31 to September 2, 1976, as told by the locals that experienced this sci-fi classic.",1.4,/hqaR7pdzVdIW43Ea0WatLqFUX8d.jpg,42736,Who Are You People?,FALSE,0,0,7206.233304,36782.66928,English,Documentary
211,FALSE,/yyztx3Sl9AhkdjuWrPBFOnzreNk.jpg,35,341689,en,How to Talk to Girls at Parties,"Croydon, 1977. A trio of punk teenagers goes to a party to meet girls, but they find that girls there are very different from what they expected.",10.902,/v6mPfyGshwXd1R6kQlMEyZ8Zu2s.jpg,43014,How to Talk to Girls at Parties,FALSE,6.1,315,59693.35304,11846.6272,English,Comedy
212,FALSE,/llJ9MACqlbqPieWCtPJnWIYrz6i.jpg,28,340442,en,Pilgrimage,In 13th century Ireland a group of monks must escort a sacred relic across a landscape fraught with peril.,21.027,/lR5ilnIzIonItxL5mQPAPzXpwPJ.jpg,42848,Pilgrimage,FALSE,6,234,66697.86719,38887.22477,English,Action
213,FALSE,,99,290502,en,All Jokes Aside,"""Laughumentary"" about black comedians in Hollywood.",0.6,/sRXGeHy3Q6fKT0LZu538HjQMETg.jpg,42816,All Jokes Aside,FALSE,1,1,58140.9656,72334.7707,English,Documentary
214,FALSE,/gB2xvyQCsKmYhfKdcipyBjmDdsH.jpg,10749,290512,en,The Mountain Between Us,"Stranded after a tragic plane crash, two strangers must forge a connection to survive the extreme elements of a remote snow covered mountain. When they realize help is not coming, they embark on a perilous journey across the wilderness.",31.717,/3XNfYTW4XGscI81nXMSWGsQ8cpu.jpg,43013,The Mountain Between Us,FALSE,6.6,2059,84237.86343,39239.22268,English,Romance
215,FALSE,/3behgO8Cf5Zen0oRKmeVqjQiKDP.jpg,18,342870,en,In God's Time,Four characters lives are transformed when they come into contact with a supernatural wristwatch that reveals the light and darkness within and brings forth a higher level of consciousness.,2.533,/rEZz2mf1JJxmVGCQwHvQdM1eStU.jpg,42839,In God's Time,FALSE,6.5,2,51612.75314,92841.57765,English,Drama
216,FALSE,/rcGg4bZ1SH9ZDuhyWrXNivQaoLk.jpg,35,352501,en,All Nighter,"When a globe-trotting, workaholic father trying to visit his daughter on a last minute layover in Los Angeles discovers that sheâ€™s disappeared, he forces her awkward, nervous ex-boyfriend, still nursing a broken heart, to help him find her over the course of one increasingly crazy night.",10.447,/ciNUrbNv871umQ3IqvIOjet4s4E.jpg,42804,All Nighter,FALSE,5.8,180,8166.88559,14618.90142,English,Comedy
217,FALSE,/3CbZ6VZeNk5VQX9uJQWVTBiKW4b.jpg,35,336183,pt,Doidas e Santas,"Beatriz is a famous psychoanalyst who teaches others to be happy, but isn't able to be happy herself. Things take a turn when her mother's death takes her traveling with her sister to Buenos Aires to comply with the unusual directives she left in her will.",1.089,/g9rZfeezKKcgy1Iw3Kd1sbuQHA9.jpg,42971,Doidas e Santas,FALSE,4,8,67582.94868,40270.02112,Portuguese,Comedy
218,FALSE,/mV3oFo6KrZHkP9ofNXPBquJnLiz.jpg,35,336890,en,Goon: Last of the Enforcers,"During a pro lockout, Doug ""The Thug"" Glatt is injured and must choose whether to defend his team against a dangerous new enemy, or be there for his wife as she prepares to give birth to his daughter.",13.251,/emio9KDrLXqqX4wXa4YTacBQXG.jpg,42811,Goon: Last of the Enforcers,FALSE,5.7,259,55465.17951,17567.60475,English,Comedy
219,FALSE,,27,335003,en,A Room to Die For,When a broke young couple rent a room in an elderly couples London house it becomes apparent no one is what they really seem.,2.789,/7MSPDL6HbbTcQ7hf7zC5f51zvG6.jpg,42751,A Room to Die For,FALSE,4.5,4,49380.93192,57838.41212,English,Horror
220,FALSE,/w2oJlOii8mpRv3QnnBILd0icuc3.jpg,14,421227,en,Neil Stryker and The Tyrant of Time,"In a madcap future era, the world's greatest secret agent, Neil Stryker, struggles to rescue his young son from the clutches of his infamous former mentor.",2.652,/e5DRu05NhWC9LXYd1AogEZy63QH.jpg,42836,Neil Stryker and The Tyrant of Time,FALSE,5.4,5,13776.76983,83384.23013,English,Fantasy
221,FALSE,/tK6kOib3N4bjuUrX5jYxsINEKlp.jpg,10749,421242,id,Promise,"As an introverted college student catches the eye of a new friend in Italy, his estranged buddy visits and brings a surprise with him.",0.676,/4Z9BV9x0vPL3HMdkZD0ebb2G3Ea.jpg,42740,Promise,FALSE,10,1,86663.53611,30383.62481,Indonesian,Romance
222,FALSE,/fSn10QoU2ck8k5LU4u2FwqlZuir.jpg,99,421297,en,Milwaukee 53206,"53206: a Milwaukee zip code where 62% of the adult male residents have spent time behind bars.  A character-driven, immersive ensemble helps tell the stories behind the statistic.",0.628,/u1aDBE5Rm3k1X47UVxxjmtnTXp7.jpg,42826,Milwaukee 53206,FALSE,1,1,92395.88348,95929.09322,English,Documentary
223,FALSE,/9P2Axh6WmiEmtECRTSrm6g6Z47S.jpg,99,509558,en,The Man Who Shot Tutankhamun,"This is the story of an unsung hero of photography: Harry Burton, the man whose images of the Tutankhamun excavation created a global sensation in the 1920s. Explore the spectacular locations where Burton worked, including Tutankhamunâ€™s tomb and the surrounding temples.",2.12,/ohHwwahhaZiNynwpxw2kzFAFm4h.jpg,42736,The Man Who Shot Tutankhamun,FALSE,6.8,4,20899.10961,81606.30573,English,Documentary
224,FALSE,,27,509564,en,The Demonic Doll,Rose finds a creepy doll in her basement along with a series of mysterious tapes. As she listens to the recordings she starts to notice strange happenings in the house and the doll seems to move around on its own. She begins to realise she is not alone and the doll is haunted by a terrifying demon that wants her soul.,1.205,/wARuk7tUtzxMwkYPt49v1scpsB5.jpg,42970,The Demonic Doll,FALSE,3,2,77693.6437,22959.70751,English,Horror
225,FALSE,/k3peODuzrYeAeOM8luGic6pXJa8.jpg,10749,509597,tl,Magbuwag Ta Kay...,A romantic comedy detailing the funny and quirky last 30 days of a relationship between two college sweethearts who attempt to break up without the drama.,0.633,/e2ZMfcbYfODrlCp80sKTxDQpLR0.jpg,43069,Magbuwag Ta Kay...,FALSE,8,1,80742.62834,96711.57042,Tagalog,Romance
226,FALSE,,99,509601,de,ZaunkÃ¶nig: Tagebuch einer Freundschaft,"Martin indulged in his excessive use of drugs. He recorded his frenzied life in his diaries while his friend Ivo passionately captured everything on film with his Super 8 camera. Both sought for the absolute â€“ average was not an option. Through the lens of this journal, Ivo Zen tells the story of his generation, a story about friendship and the desire to fly higher than anybody else.",1.537,/tMibE8IiAjiuoLEjaL1YB4GTMls.jpg,42775,King of the Airs: Notes on a Friendship,FALSE,0,0,50774.36988,49291.04553,German,Documentary
227,FALSE,/qOiY6WjPpRxtTiQgCjBGMnb9RwS.jpg,,509607,en,Our Violent Sun,"Our Sun could erupt at any moment, spewing a vast wave of charged particles toward Earth that could leave millions of people without power for up to a year.  Learn about the latest missions to protect our planet from this potentially devastating threat.",1.097,/scB0Pi07Kcr3K8uQcZFbspDg1U6.jpg,42736,Our Violent Sun,FALSE,0,0,87676.95231,28209.96411,English,
228,FALSE,,,509612,en,Brighton: 50 Years of Gay,Broadcaster and gay rights activist Simon Fanshawe examines the impact of the Sexual Offences Act 1967 and the fight for equality through the extraordinary story of his hometown of Brighton.,0.628,/cpjUYrhUvPd5C72FfRjxEaa4XxR.jpg,42947,Brighton: 50 Years of Gay,FALSE,6,1,35041.94985,63955.12193,English,
229,FALSE,/x5mgL1tJgjbtVYmvAcPnonedcC5.jpg,,509623,en,The Eighth Continent: Zealandia,Geologists in New Zealand created a stir earlier this year when they declared their discovery of the eighth continent of the world.  Learn how was it formed and how something so massive could remain undetected until now.,0.6,/sXLQ1ODJwisQpTJ1hZBrcCLitVs.jpg,42736,The Eighth Continent: Zealandia,FALSE,0,0,19314.83893,55413.61732,English,
230,FALSE,,18,509652,ru,ÐšÑ€Ñ‹Ð¼ Ð½Ð°Ñˆ,"A black comedy rhyming harsh allusions to the ""Russian spring"" with a private wedding story.",0.6,/y0B1OEnqzL5lToYJ68AK21dHBxH.jpg,43077,Crimea Is Ours,FALSE,0,0,83962.77936,67160.16676,Russian,Drama
231,FALSE,,99,509142,fr,ISS : mÃ©gastructure de l'espace,,0.854,/5hqpyIV6mZg0C4kf8i21Sa3lI2g.jpg,42915,ISS : mÃ©gastructure de l'espace,FALSE,0,0,54191.85024,36924.55283,French,Documentary
232,FALSE,/2ex1vKGAjaEfEESdUOTF9rfIZva.jpg,27,509166,en,Doll Murder Spree,A group of college students join their teacher for a weekend of filming for extra credit. Documenting the local Hell House that's haunted by the family who were murdered there. Little do they know they would be trying to survive the night.,1.349,/p1a46MA2Syao0EJegZChkPCPObs.jpg,43032,Doll Murder Spree,FALSE,0,0,19770.25728,90496.77561,English,Horror
233,FALSE,/oqffsVQ51ZFGKmTwKZiUGXafwV1.jpg,27,509174,en,Long Gone,Reporter Chris (Drew Horsley) and junior photographer Amanda (Hannah Walker) venture to the countryside in search of the truth surrounding the disappearance of Heather Langford and two police officers involved in the case.,0.6,/4gno6exmjxDrgs0nM3OZzssxWMp.jpg,42951,Long Gone,FALSE,0,0,81123.1397,96138.31144,English,Horror
234,FALSE,,,509176,en,The Loneliest Boy Band,Dusty Jacobson is as excited about finally having a date as he is about boy bands but will HungBrad show up?,0.6,/gQlIepGF4ERNcdkayp67uHC4KBD.jpg,42978,The Loneliest Boy Band,FALSE,0,0,28450.17568,23866.92766,English,
235,FALSE,,,509194,en,Sundown,An indie comedy about a family dealing with the ravages and absurdities of dementia.,0.6,/bzlKFcgBaoUxFYa3SU2IUMN6I3h.jpg,42950,Sundown,FALSE,0,0,12018.28908,66394.90805,English,
236,FALSE,/dQjieeTf1TBhbUuxKHLgX4vSoOC.jpg,,509201,en,CBeebies Presents: The Snow Queen,Stage musical adaptation of Hans Christian Andersenâ€™s iconic tale in which brave village girl Gerda sets out to rescue her best friend Kai before the Snow Queen freezes him forever.,0.6,/r4P35SgJ0L48LlR9tEXi5Su6hhn.jpg,43084,CBeebies Presents: The Snow Queen,FALSE,5,2,51747.40026,8169.622051,English,
237,FALSE,/7FZXMJ6gVgyi5nW1Gn6pf1c2Syz.jpg,12,509203,en,CBeebies Goldilocks and the Three Bears,Join Mr Bloom and the Tiddlers as they accept an invitation to tea!,0.6,/qYPTKe8hZTL3US27c6gUP0rqxVa.jpg,42842,CBeebies Goldilocks and the Three Bears,FALSE,0,0,41655.42805,1396.399149,English,Adventure
