Unnamed: 0,adult,backdrop_path,genre_ids,id,original_language,original_title,overview,popularity,poster_path,release_date,title,video,vote_average,vote_count,Budget,Revenue,Country,Genres,imdb_id,year
890,FALSE,/ibwOX4xUndc6E90MYfglghWvO5Z.jpg,"[878, 12]",517096,ru,Вратарь Галактики,"Cosmoball is a mesmerizing intergalactic game of future played between humans and aliens at the giant extraterrestrial ship hovering in the sky over Earth. A young man with enormous power of an unknown nature joins the team of hot-headed superheroes in exchange for a cure for his mother’s deadly illness. The Four from Earth will fight not only to defend the honor of their home planet in the spectacular game, but to face the unprecedented threat to the Galaxy and embrace their own destiny.",21.736,/eDJYDXRoWoUzxjd52gtz5ODTSU1.jpg,27-08-20,Cosmoball,FALSE,6.4,181,15000000,0,Russia,Science Fiction,tt7176054,2021
891,FALSE,/nWKOp57cAzdgGXZ2BN5AElVfujN.jpg,[35],417870,en,Girls Trip,"Four girlfriends take a trip to New Orleans for an annual festival and, along the way, rediscover their wild sides and strengthen the bonds of sisterhood.",21.727,/fM1h8CwtdileV3zlemXx7UWJjOP.jpg,21-07-17,Girls Trip,FALSE,6.8,1357,19000000,140376621,United States of America,Comedy,tt3564472,2021
903,FALSE,/snll1zUi2oxIah9qifXOvbfjcrG.jpg,"[27, 53]",417384,en,Scary Stories to Tell in the Dark,"Mill Valley, Pennsylvania, Halloween night, 1968. After playing a joke on a school bully, Stella and her friends decide to sneak into a supposedly haunted house that once belonged to the powerful Bellows family, unleashing dark forces that they will be unable to control.",21.483,/kNjEmQGBm9cYqTB03r6yECozQyW.jpg,08-08-19,Scary Stories to Tell in the Dark,FALSE,6.5,2254,25000000,95438172,Canada,Horror,tt3387520,2021
906,FALSE,/huK2HB1JwVqCPqKBjhiaW4tbEuE.jpg,"[27, 53]",371608,en,The Strangers: Prey at Night,"A family’s road trip takes a dangerous turn when they arrive at a secluded mobile home park to stay with some relatives and find it mysteriously deserted. Under the cover of darkness, three masked killers pay them a visit to test the family’s every limit as they struggle to survive.",21.473,/vdxLpPsZkPZdFrREp7eSeSzcimj.jpg,07-03-18,The Strangers: Prey at Night,FALSE,5.6,1136,12500000,31039126,United States of America,Horror,tt1285009,2021
909,FALSE,/9XSEL3EMC2D8k4UcYBn8etgRxPg.jpg,"[27, 9648, 35]",440021,en,Happy Death Day,"Caught in a bizarre and terrifying time warp, college student Tree finds herself repeatedly reliving the day of her murder, ultimately realizing that she must identify the killer and the reason for her death before her chances of survival run out.",21.373,/cTaEIUYTt52ooq9quVbAQ7NpGwo.jpg,12-10-17,Happy Death Day,FALSE,6.6,5416,4800000,125479266,United States of America,Horror,tt5308322,2021
910,FALSE,/g3hni0i9iAQ13jDGOFWavJFlojc.jpg,"[28, 53]",341013,en,Atomic Blonde,An undercover MI6 agent is sent to Berlin during the Cold War to investigate the murder of a fellow agent and recover a missing list of double agents.,21.368,/kV9R5h0Yct1kR8Hf8sJ1nX0Vz4x.jpg,26-07-17,Atomic Blonde,FALSE,6.4,5586,30000000,100014025,Sweden,Action,tt2406566,2021
912,FALSE,/ySc2oJXX7Bbkzasu3h390gnQTQ9.jpg,"[18, 36, 80]",433498,en,Papillon,"Henri “Papillon” Charrière, a safecracker from the Parisian underworld, is wrongfully convicted and sentenced to life imprisonment in the penal colony of French Guiana, where he forges a strong friendship with Louis Dega, a counterfeiter who needs his protection.",21.307,/ahF5c6vyP8HWMqIwlhecbRALkjq.jpg,07-09-17,Papillon,FALSE,7.3,1602,0,10060903,Czech Republic,Drama,tt5093026,2021
914,FALSE,/rWrvcsrvISKXdMOzCdkvU3Jtg0j.jpg,"[53, 80, 18]",582014,en,Promising Young Woman,"A young woman, traumatized by a tragic event in her past, seeks out vengeance against those who crossed her path.",21.253,/73QoFJFmUrJfDG2EynFjNc5gJxk.jpg,13-12-20,Promising Young Woman,FALSE,7.5,2361,0,13868965,United States of America,Thriller,tt9620292,2021
916,FALSE,/6yVzNSRYqWFD7ULXBIaTuuNfZT9.jpg,"[28, 878, 16]",452970,ja,劇場版 マジンガーZ ／ INFINITY,"When the evil Dr. Hell attacks the Earth, the mighty giant mecha Mazinger Z is formed to stop him.",21.18,/k3gPbv74t3CN6hv56dyek54ipEj.jpg,27-10-17,Mazinger Z: Infinity,FALSE,6.8,261,0,2732673,Japan,Action,tt6470762,2021
917,FALSE,/w7MsyOpP003FYhsiTgVHa3rNsrz.jpg,"[18, 12, 10751]",508763,en,A Dog's Way Home,"The adventure of Bella, a dog who embarks on an epic 400-mile journey home after she is separated from her beloved human.",21.178,/pZn87R7gtmMCGGO8KeaAfZDhXLg.jpg,10-01-19,A Dog's Way Home,FALSE,7.3,941,18000000,17643857,United States of America,Drama,tt7616798,2021
919,FALSE,/kJwQXgAk440l2vZOspUJee6inim.jpg,"[18, 53, 9648]",399057,en,The Killing of a Sacred Deer,"Dr. Steven Murphy is a renowned cardiovascular surgeon who presides over a spotless household with his wife and two children. Lurking at the margins of his idyllic suburban existence is Martin, a fatherless teen who insinuates himself into the doctor's life in gradually unsettling ways.",21.169,/e4DGlsc9g0h5AyoyvvAuIRnofN7.jpg,20-10-17,The Killing of a Sacred Deer,FALSE,7,3088,0,7027336,United Kingdom,Drama,tt5715874,2021
921,FALSE,/xiw4mTeahSbFMUgxapE9lfrBTUd.jpg,"[10749, 35]",454619,en,Overboard,"A spoiled, wealthy yacht owner is thrown overboard and becomes the target of revenge from his mistreated employee.",21.143,/41Rzkgo9y7n6BNGD6O8j0LVs8Yu.jpg,13-04-18,Overboard,FALSE,6.7,1217,12000000,91244913,United States of America,Romance,tt1563742,2021
924,FALSE,/czHYg6LQ5926OL8wj5kC09pNR12.jpg,"[27, 35]",647302,en,Benny Loves You,"Jack, a man desperate to improve his life, throws away his beloved childhood plush, Benny. It’s a move that has disastrous consequences when Benny springs to life with deadly intentions!",21.117,/3RE9DNBCvuso5OPZPg71ryntNjx.jpg,21-11-19,Benny Loves You,FALSE,6.1,145,10000,0,United Kingdom,Horror,tt3917506,2021
926,FALSE,/pVVobDO8cezhVPvwD6EBUN0g3mt.jpg,"[14, 28, 878, 12]",353491,en,The Dark Tower,A boy haunted by visions of a parallel world aids its disillusioned guardian in preventing the destruction of the nexus of universes known as the Dark Tower.,21.092,/i9GUSgddIqrroubiLsvvMRYyRy0.jpg,03-08-17,The Dark Tower,FALSE,5.7,4434,60000000,113231078,South Africa,Fantasy,tt1648190,2021
927,FALSE,/bo5VJbds3oeMoj19GFnzBoUgjJS.jpg,"[878, 18, 9648]",376865,en,High Life,A father and his daughter struggle to survive in deep space where they live in isolation.,21.053,/wElOvH7H6sLElsTOLu1MY6oWRUx.jpg,26-09-18,High Life,FALSE,5.8,904,8933400,2133033,France,Science Fiction,tt4827558,2021
929,FALSE,/uQNB6ccHv4uR21643xqyhK5Dk6W.jpg,"[28, 53, 10752, 18]",460555,zh,红海行动,"A squad of the Jiaolong Commando Unit - Sea Dragon, a spec ops team of the Chinese Navy, carries out a hostage rescue operation in the nation of Yewaire, on the Arabian Peninsula, and fiercely fights against local rebel groups and Zaka, a terrorist organization.",21.019,/6ctXBO0o5fKQvGdSJsPc8TAYCvp.jpg,16-02-18,Operation Red Sea,FALSE,7.1,201,70000000,579220560,China,Action,tt6878882,2021
930,FALSE,/bb362waz16FQtnTgEGDtdnFTUGW.jpg,"[35, 18, 10749]",455207,en,Crazy Rich Asians,"An American-born Chinese economics professor accompanies her boyfriend to Singapore for his best friend's wedding, only to get thrust into the lives of Asia's rich and famous.",21.017,/1XxL4LJ5WHdrcYcihEZUCgNCpAW.jpg,15-08-18,Crazy Rich Asians,FALSE,7.1,3171,30000000,238539198,United States of America,Comedy,tt3104988,2021
931,FALSE,/kGyl8SCp9We2eTjRydqjJQJ18tg.jpg,"[80, 18, 53]",656991,en,Wild Indian,"Decades after covering up his classmate’s murder, Michael has moved on from his reservation and fractured past. When a man who shares his violent secret seeks vengeance, Michael goes to great lengths to protect his new life with his wife and boss from the demons of his past.",21.015,/yhOpkNvgW1ZzmEpR4iqxKwKKShL.jpg,03-09-21,Wild Indian,FALSE,5.7,33,20000000,0,United States of America,Crime,tt11433048,2021
933,FALSE,/b7Q0uX4Tcd6lXWItJEMxYk9XBbc.jpg,"[28, 12, 35]",463272,en,Johnny English Strikes Again,"Disaster strikes when a criminal mastermind reveals the identities of all active undercover agents in Britain. The secret service can now rely on only one man - Johnny English. Currently teaching at a minor prep school, Johnny springs back into action to find the mysterious hacker. For this mission to succeed, he’ll need all of his skills - what few he has - as the man with yesterday’s analogue methods faces off against tomorrow’s digital technology.",21.006,/tCBxnZwLiY1BOKw3tH6AxHZdqPh.jpg,06-09-18,Johnny English Strikes Again,FALSE,6.3,2100,25000000,158972499,France,Action,tt6921996,2021
934,FALSE,/slo4uAwTb08rAq99pgLbV30oZzo.jpg,[18],467433,en,A Question of Faith,"When Tragedy Strikes three Families, their Destiny forces them on a coverging path and mercy as the challenges of their fate could also resurrect their beliefs",20.975,/4DwBNsU23aI3A83Mtpj2QDmmXAH.jpg,29-09-17,A Question of Faith,FALSE,7.4,72,0,2587072,United States of America,Drama,tt6054650,2021
937,FALSE,/nJyAdKPnW15IAvC6sLBTE0lp6Dv.jpg,"[35, 16, 12, 10751, 14]",400157,en,Wonder Park,"A young girl named June with a big imagination makes an incredible discovery -- the amusement park of her dreams has come to life. Filled with the world's wildest rides operated by fun-loving animals, the excitement never ends. But when trouble hits, June and her misfit team of furry friends begin an unforgettable journey to save the park.",20.94,/8KomINZhIuJeB4oB7k7tkq8tmE.jpg,13-03-19,Wonder Park,FALSE,6.5,578,100000000,119559110,Spain,Comedy,tt6428676,2021
938,FALSE,/ypyz71O2YtI5rdJ7Y3s03SwwORQ.jpg,"[10752, 28, 36, 53]",339259,en,The Man with the Iron Heart,"With the Third Reich at its peak in 1942, the Czech resistance in London plans the most ambitious military operation of WWII –  Anthropoid. Two young recruits are sent to Prague to assassinate the most ruthless Nazi leader – Reinhardt Heydrich, head of the SS, the Gestapo and the architect of the Final Solution.",20.917,/ZVQfCY2DgCjrm8w2saXvT8Ao3B.jpg,25-05-17,The Man with the Iron Heart,FALSE,6.6,663,32679734,4412639,Belgium,War,tt3296908,2021
941,FALSE,/dMWVeuVce8ZLKLI0xpVevihEwm8.jpg,"[27, 53]",157433,en,Pet Sematary,"Dr. Louis Creed and his wife, Rachel, move from Boston to Ludlow, in rural Maine, with their two young children. Hidden in the woods near the new family home, Ellie, their eldest daughter, discovers a mysterious cemetery where the pets of community members are buried.",20.848,/7SPhr7Qj39vbnfF9O2qHRYaKHAL.jpg,04-04-19,Pet Sematary,FALSE,5.7,2808,21000000,112399944,United States of America,Horror,tt0837563,2021
942,FALSE,/mBbA77FyzhU0Tz9tmbKG8heGmh3.jpg,"[878, 18, 27]",594718,ru,Спутник,"At the height of the Cold War, a Soviet spacecraft crash lands after a mission gone awry, leaving the commander as its only survivor. After a renowned Russian psychologist is brought in to evaluate the commander’s mental state, it becomes clear that something dangerous may have come back to Earth with him…",20.838,/eAUzmhP54bE1vPXaY7FbuZREJlR.jpg,08-09-20,Sputnik,FALSE,6.5,546,0,354023,Russia,Science Fiction,tt11905962,2021
945,FALSE,/murKjcvabniDI4vlu1lc4JMkmrl.jpg,[35],425134,en,How to Be a Latin Lover,An aging Latin lover gets dumped by his sugar mama and must fend for himself in a harsh world.,20.804,/wvXCBYFDwAQSj3nrRAoBSpX2N8J.jpg,06-03-17,How to Be a Latin Lover,FALSE,7,550,0,26251899,United States of America,Comedy,tt4795124,2021
946,FALSE,/tUJTaWlDbdC5kTov5zFVCWfCzGO.jpg,"[10749, 18, 10402]",417261,en,Forever My Girl,"After being gone for a decade, a country star returns home to the love he left behind.",20.797,/bKqdggnIPeOI15VqtBZTkvh4hA9.jpg,26-01-18,Forever My Girl,FALSE,7.6,1055,3500000,16367326,United States of America,Romance,tt4103724,2021
949,FALSE,/pz81SGRPxUI3OINfpf7XIdwEJgI.jpg,"[16, 28, 14, 35]",570269,ja,劇場版 トリニティセブン -天空図書館と真紅の魔王-,"The series focuses on the adventures of Arata Kasuga, a high school student, who is targeted by Lilith, a teacher at a mystical school. Given three choices in an effort to help save the breakdown phenomenon of the world by evil forces and while attempting to solve the mystery of his beloved cousin and childhood friend, Hijiri, who disappeared to a difference space.",20.729,/vh4f6N3VdgzmYnRK3VctwBZWdv9.jpg,29-03-19,Trinity Seven 2: Heaven's Library & Crimson Lord,FALSE,8,42,0,15712,Japan,Animation,tt9826484,2021
953,FALSE,/gtv2H1u9eGffjxVqNfJBZuFCKxR.jpg,"[35, 10749]",458423,en,Mamma Mia! Here We Go Again,"Five years after meeting her three fathers, Sophie Sheridan prepares to open her mother’s hotel. In 1979, young Donna Sheridan meets the men who each could be Sophie’s biological father.",20.677,/aWicerX4Y7n7tUwRAVHsVcBBpj2.jpg,09-07-18,Mamma Mia! Here We Go Again,FALSE,7.1,2950,75000000,395044706,United Kingdom,Comedy,tt6911608,2021
954,FALSE,/oQHF0Y4gCw6VdPmapjsbZoxY2ht.jpg,"[80, 18]",359940,en,"Three Billboards Outside Ebbing, Missouri","After seven months have passed without a culprit in her daughter's murder case, Mildred Hayes makes a bold move, painting three signs leading into her town with a controversial message directed at Bill Willoughby, the town's revered chief of police. When his second-in-command Officer Jason Dixon, an immature mother's boy with a penchant for violence, gets involved, the battle between Mildred and Ebbing's law enforcement is only exacerbated.",20.676,/vgvw6w1CtcFkuXXn004S5wQsHRl.jpg,01-12-17,"Three Billboards Outside Ebbing, Missouri",FALSE,8.1,8857,15000000,160192031,United Kingdom,Crime,tt5027774,2021
955,FALSE,/qyAH7xkrgYCGPbaFV29C82Hngum.jpg,"[12, 18, 36]",314095,en,The Lost City of Z,"A true-life drama in the 1920s, centering on British explorer Col. Percy Fawcett, who discovered evidence of a previously unknown, advanced civilization in the Amazon and disappeared whilst searching for it.",20.659,/dgDVkGFltTm1MCoFtlq91r7jwi9.jpg,15-03-17,The Lost City of Z,FALSE,6.4,2482,30000000,8574339,United Kingdom,Adventure,tt1212428,2021
956,FALSE,/wCZXqPget92sP8j03WPyldtQ90f.jpg,"[28, 53]",458594,en,Peppermint,"A grieving mother transforms herself into a vigilante following the murders of her husband and daughter, eluding the authorities to deliver her own personal brand of justice.",20.652,/jrzxS0vcbzIIay1sdYm0rgI2QfJ.jpg,06-09-18,Peppermint,FALSE,6.7,1759,25000000,53918723,China,Action,tt6850820,2021
957,FALSE,/sZUbg9K8zGiUmeVYSlUNelVcuzM.jpg,"[80, 28, 53]",438674,en,Dragged Across Concrete,"Two policemen, one an old-timer, the other his volatile younger partner, find themselves suspended when a video of their strong-arm tactics becomes the media's cause du jour. Low on cash and with no other options, these two embittered soldiers descend into the criminal underworld to gain their just due, but instead find far more than they wanted awaiting them in the shadows.",20.625,/dQ9EkVyPYJNVCfP5jWXRe4faUFA.jpg,03-09-18,Dragged Across Concrete,FALSE,6.6,768,15000000,660132,Canada,Crime,tt6491178,2021
960,FALSE,/7m8zy0eJ0d0JmEyOkC2fSx1KbYU.jpg,"[28, 12, 10751, 14]",428045,ru,Тайна печати Дракона,"Commissioned to map the Far East territories of the Russian Empire, cartographer Jonathan Green sets off on a long journey of unbelievable adventures—making breath-taking discoveries and meeting mysterious creatures, Chinese princesses, deadly masters of oriental martial arts, and even the King of Dragons.",20.579,/nM6Mf4UIp8Uw6Jgw40WlY9OnQOS.jpg,16-08-19,Iron Mask,FALSE,6.2,326,49000000,0,China,Action,tt6218010,2021
962,FALSE,/AmO8I38bkHwKhgxPNrd6djBQyPU.jpg,"[14, 27, 53, 18]",361292,en,Suspiria,"Young American dancer Susie Bannion arrives in 1970s Berlin to audition for the world-renowned Helena Markos Dance Company. When she vaults to the role of lead dancer, the woman she replaces breaks down and accuses the company's female directors of witchcraft. Meanwhile, an inquisitive psychotherapist and a member of the troupe uncover dark and sinister secrets as they probe the depths of the studio's hidden underground chambers.",20.563,/dzWTnkert9EoiPWldWJ15dnfAFl.jpg,11-10-18,Suspiria,FALSE,6.9,2107,20000000,6348889,Italy,Fantasy,tt1034415,2021
963,FALSE,/tav8VVa6H6KooK5rFhAG2jT5ZNx.jpg,"[12, 18, 53]",390062,en,Jungle,"In 1981, an enthusiastic young adventurer follows his dreams into the Bolivian Amazon jungle with two friends and a guide with a mysterious past. Their journey quickly turns into a terrifying ordeal as the darkest elements of human nature and the deadliest threats of the wilderness lead to an all-out fight for survival.",20.511,/tDgxknTVwrScxpCYyGUjXSn5NRk.jpg,27-06-17,Jungle,FALSE,6.6,1629,0,1906640,Australia,Adventure,tt3758172,2021
965,FALSE,/o0F8xAt8YuEm5mEZviX5pEFC12y.jpg,"[12, 14, 878, 10751, 28]",475430,en,Artemis Fowl,Artemis Fowl is a 12-year-old genius and descendant of a long line of criminal masterminds. He soon finds himself in an epic battle against a race of powerful underground fairies who may be behind his father's disappearance.,20.5,/tI8ocADh22GtQFV28vGHaBZVb0U.jpg,12-06-20,Artemis Fowl,FALSE,5.6,1431,125000000,0,United States of America,Adventure,tt3089630,2021
966,FALSE,/weneJTnAb1IFI94SKcaXzBFmPKH.jpg,"[80, 53, 18, 28]",818192,en,Ida Red,"Ida Red may not survive her 20-year prison sentence for armed robbery. She turns to her son, Wyatt, for one last job and a chance to regain her freedom.",20.482,/etMxKseW67499tUJonLNHXTF538.jpg,05-11-21,Ida Red,FALSE,6.2,47,12400000,0,United States of America,Crime,tt11388416,2021
968,FALSE,/mc7w3y83wQU9YAIAmP1hoxqQped.jpg,"[53, 27, 18, 9648]",399366,en,Marrowbone,A young man and his three younger siblings are plagued by a sinister presence in the sprawling manor in which they live.,20.463,/ykn2GWDINcbunWPoNVRQtMaybo7.jpg,27-10-17,Marrowbone,FALSE,7.2,1195,8000000,12294931,Spain,Thriller,tt5886440,2021
969,FALSE,/cheDSO3mYmsAFQlRM91o7MK6Wcc.jpg,[35],505600,en,Booksmart,"Two academic teenage superstars realize, on the eve of their high school graduation, that they should have worked less and played more. Determined to never fall short of their peers, the girls set out on a mission to cram four years of fun into one night.",20.439,/micaVOa1UZsdzs4fKGA67ZMGOzc.jpg,24-05-19,Booksmart,FALSE,7,2199,6000000,24849029,United States of America,Comedy,tt1489887,2021
970,FALSE,/bStCGzVYFrKxtOyThKkqgI8gjgE.jpg,[35],437557,en,Blockers,"When three parents discover that each of their daughters have a pact to lose their virginity at prom, they launch a covert one-night operation to stop the teens from sealing the deal.",20.423,/uvlUQXg0AlpGzKukO11K7QtW3Yu.jpg,14-03-18,Blockers,FALSE,6.3,1749,21000000,94017294,United States of America,Comedy,tt2531344,2021
971,FALSE,/hLtv6gYV9hIPWPFDniLSCodhmq.jpg,"[27, 53]",652004,en,The Wolf of Snow Hollow,A stressed-out police officer struggles not to give in to the paranoia that grips his small mountain town as bodies turn up after each full moon.,20.418,/nXeTSXR5ryFwxrlpmD9hhXJTAuc.jpg,23-10-20,The Wolf of Snow Hollow,FALSE,6.2,285,2000000,239828,United States of America,Horror,tt11140488,2021
972,FALSE,/yvbXGWjg30sj7rohEZvSe90jSJC.jpg,"[80, 18]",396371,en,Molly's Game,"Molly Bloom, a young skier and former Olympic hopeful becomes a successful entrepreneur (and a target of an FBI investigation) when she establishes a high-stakes, international poker game.",20.415,/83k7FXpyV3xyOwyq1W7hBO6GVJA.jpg,20-09-17,Molly's Game,FALSE,7.1,3234,30000000,59284015,United States of America,Crime,tt4209788,2021
977,FALSE,/31wP2W7IYOtu0EprZF1Ja3qZrrl.jpg,"[10752, 28, 53, 18]",607844,ko,모가디슈,Diplomats from the North and South Korean embassies in Somalia attempt a daring joint escape from Mogadishu when the outbreak of civil war leaves them stranded.,20.328,/grFDK4ddh2IMn464Ve4ke4uz2ao.jpg,28-07-21,Escape from Mogadishu,FALSE,7.1,97,0,29855981,South Korea,War,tt14810692,2021
979,FALSE,/isnJGDrfR9dIrHMsPTvHtJaGEpc.jpg,"[10402, 18, 36]",504608,en,Rocketman,"The story of Elton John's life, from his years as a prodigy at the Royal Academy of Music through his influential and enduring musical partnership with Bernie Taupin.",20.293,/f4FF18ia7yTvHf2izNrHqBmgH8U.jpg,17-05-19,Rocketman,FALSE,7.4,3995,40000000,167323950,United Kingdom,Music,tt2066051,2021
980,FALSE,/al0aXl47cWkf4jnKuPiEZtjWT8j.jpg,"[12, 18, 14]",559907,en,The Green Knight,"An epic fantasy adventure based on the timeless Arthurian legend, The Green Knight tells the story of Sir Gawain, King Arthur's reckless and headstrong nephew, who embarks on a daring quest to confront the eponymous Green Knight, a gigantic emerald-skinned stranger and tester of men.",20.285,/if4hw3Ou5Sav9Em7WWHj66mnywp.jpg,29-07-21,The Green Knight,FALSE,6.6,1362,15000000,18888418,Canada,Adventure,tt9243804,2021
981,FALSE,/qkLZoJ1h998eJEmbuHGPCKZF0y7.jpg,"[12, 18, 878, 14]",387426,en,Okja,"A young girl named Mija risks everything to prevent a powerful, multi-national company from kidnapping her best friend - a massive animal named Okja.",20.269,/pHlRr2MfjK77VIIAO7p0R4jhsJI.jpg,28-06-17,Okja,FALSE,7.4,3779,50000000,0,South Korea,Adventure,tt3967856,2021
984,FALSE,/3gRvfpmPtBrJ5Xp6iLFyz7pJ06d.jpg,"[28, 36, 18]",436391,ko,군함도,"During the Japanese colonial era, roughly 400 Korean people, who were forced onto Battleship Island (‘Hashima Island’) to mine for coal, attempt to escape.",20.206,/7Pn9IK13JHhB7vS5TSgz79cdLra.jpg,26-07-17,The Battleship Island,FALSE,7.2,212,21000000,46183383,South Korea,Action,tt5969696,2021
986,FALSE,/tHnHTp50qDx7br1i9ulh74MUW0A.jpg,"[18, 10749, 80]",511809,en,West Side Story,"Two youngsters from rival New York City gangs fall in love, but tensions between their respective friends build toward tragedy.",20.139,/3WnyUEG41PXB1YIu4JR1z8om0Xj.jpg,08-12-21,West Side Story,FALSE,7.1,1121,100000000,74530532,United States of America,Drama,tt3581652,2021
987,FALSE,/kH8xW7K2Gp1KOXoeewcLPkfqZ8K.jpg,"[80, 18]",470044,en,The Hate U Give,"Raised in a poverty-stricken slum, a 16-year-old girl named Starr now attends a suburban prep school. After she witnesses a police officer shoot her unarmed best friend, she's torn between her two very different worlds as she tries to speak her truth.",20.128,/2icwBom0t5nmOuZI9FVXF3gkMK0.jpg,19-10-18,The Hate U Give,FALSE,8.2,1847,23000000,34934009,United States of America,Crime,tt5580266,2021
993,FALSE,/ot3eZ9XfOF42a3zFWluMPWkfCHB.jpg,"[35, 80, 18, 36]",487558,en,BlacKkKlansman,"Colorado Springs, late 1970s. Ron Stallworth, an African American police officer, and Flip Zimmerman, his Jewish colleague, run an undercover operation to infiltrate the Ku Klux Klan.",20.078,/8jxqAvSDoneSKRczaK8v9X5gqBp.jpg,09-08-18,BlacKkKlansman,FALSE,7.5,6661,15000000,93400823,United States of America,Comedy,tt7349662,2021
995,FALSE,/rfBUlspOpxPavxrhkhvzlBlwfD8.jpg,"[80, 53, 27]",372343,en,The Snowman,Detective Harry Hole investigates the disappearance of a woman whose pink scarf is found wrapped around an ominous looking snowman.,20.05,/mKsQ8KMOk0VBX26Ev0Lj6EmfGJu.jpg,12-10-17,The Snowman,FALSE,5.2,1973,35000000,43203413,China,Crime,tt1758810,2021
996,FALSE,/stnKSL5tr45SAne9UaeirVg6Y1I.jpg,"[10749, 18]",473019,en,The Souvenir,"A shy but ambitious film student falls into an intense, emotionally fraught relationship with a charismatic but untrustworthy older man.",20.043,/2Nj04HsZ0lNkv07JnfBZ0bAIECn.jpg,17-05-19,The Souvenir,FALSE,6.1,196,0,1719157,United Kingdom,Romance,tt6920356,2021
997,FALSE,/2XQPcgGMyw2qSssv3CsCaOP61l3.jpg,"[53, 10749, 18, 9648]",721625,en,Songbird,"During a pandemic lockdown, Nico, a young man with rare immunity, must overcome martial law, murderous vigilantes and a powerful family to reunite with his love, Sara.",20.034,/DxDIioCnlhjIL1vEhfrLTBg0VU.jpg,10-12-20,Songbird,FALSE,6.2,583,0,620836,United States of America,Thriller,tt12592252,2021
999,FALSE,/2K6To8RV2LpzuStfkz8zeVvR1TP.jpg,"[80, 9648, 53, 28]",693113,en,Midnight in the Switchgrass,"FBI Agent Karl Helter and his partner Rebecca Lombardo are very close to busting a sex-trafficking ring. When they realize their investigation has crossed the path of a brutal serial killer, they team up with a Texas Ranger to put an end to the infamous 'Truck Stop Killer'.",20.024,/1OTSuh2HNcTRfme8caU8DjgJ39K.jpg,23-07-21,Midnight in the Switchgrass,FALSE,6.1,298,15000000,229811,Puerto Rico,Crime,tt11656220,2021
1000,FALSE,/8knaRrDd1FM1pbSLaViEQSxodi5.jpg,"[18, 53]",441282,en,Night Hunter,A Minnesota police officer crosses paths with a committed and tireless vigilante as he follows the trail of a ruthless predator responsible for several abductions and murders.,19.997,/vVYU0x9FRpiJNX7c54ciFnRBVYG.jpg,29-08-19,Night Hunter,FALSE,6.5,679,0,1012932,Canada,Drama,tt6533240,2021
1001,FALSE,/yHtB4KHNigx3ZoxDvQbW2SOXGfq.jpg,"[16, 10751, 12, 14]",441130,en,Wolfwalkers,"In a time of superstition and magic, when wolves are seen as demonic and nature an evil to be tamed, a young apprentice hunter comes to Ireland with her father to wipe out the last pack. But when she saves a wild native girl, their friendship leads her to discover the world of the Wolfwalkers and transform her into the very thing her father is tasked to destroy.",19.975,/ehAKuE48okTuonq6TpsNQj8vFTC.jpg,26-10-20,Wolfwalkers,FALSE,8.3,864,12000000,1266570,France,Animation,tt5198068,2021
1002,FALSE,/4ZSlTfkHtgTTupCaLbseXQQzZha.jpg,"[18, 53]",552178,en,Dark Waters,"A tenacious attorney uncovers a dark secret that connects a growing number of unexplained deaths to one of the world's largest corporations. In the process, he risks everything — his future, his family, and his own life — to expose the truth.",19.958,/yV6edeSb1ykiNpJ1ekRz8GPhENr.jpg,22-11-19,Dark Waters,FALSE,7.5,1693,0,13601384,United States of America,Drama,tt9071322,2021
1003,FALSE,/oIEvrrrjJYI4ZVmv5pTrWLCVjFv.jpg,"[16, 12, 10751, 35, 10402]",570480,en,Trouble,A pampered dog named Trouble must learn to live in the real world while trying to escape from his former owner's greedy children and must learn how to survive on the big-city streets.,19.953,/yfTXk9T3iNxuOcnA72AirzueLxL.jpg,08-08-19,Trouble,FALSE,6.7,147,0,12127842,Canada,Animation,tt6772524,2021
1006,FALSE,/jbLhPErePs1MRwht2FvQTA9Lcc0.jpg,[27],622420,en,The Jack in the Box,"When a vintage Jack-in-the-box is un-earthed and opened, it's new owners soon have reason to believe the creepy clown doll within has a life of it's own.",19.927,/vDlWN81KSiOfffHlzbAgZJF8Keq.jpg,09-11-19,The Jack in the Box,FALSE,6,259,0,1035734,United Kingdom,Horror,tt10645682,2021
1007,FALSE,/v7wKtlycdR35iB7f5VmKc1mmUYx.jpg,[27],583132,ja,貞子,A psychologist connects her missing brother to the strange case of a mysterious little girl believed to be Sadako reincarnated.,19.923,/wCanUYBbUxADpfqpoe3tmQ3KVL6.jpg,24-05-19,Sadako,FALSE,6,70,0,5481562,Japan,Horror,tt9764556,2021
1008,FALSE,/zLa8fA7boGtNoNH7n6iYi9UqoaH.jpg,"[878, 53, 9648]",458305,en,Vivarium,"A young woman and her fiancé are in search of the perfect starter home. After following a mysterious real estate agent to a new housing development, the couple finds themselves trapped in a maze of identical houses and forced to raise an otherworldly child.",19.913,/myf3qzpeN0JbuFRPwSpJcz7rmAT.jpg,07-09-19,Vivarium,FALSE,6.1,1511,3947600,427399,Belgium,Science Fiction,tt8368406,2021
